date,staff_id,shift,available,preferred_shift,availability_reason
2024-07-22,S018,Lunch,True,Dinner,Regular availability
2024-07-22,S018,Dinner,True,Dinner,Regular availability
2024-07-23,S018,Lunch,True,Dinner,Regular availability
2024-07-23,S018,Dinner,True,Dinner,Regular availability
2024-07-24,S018,Lunch,True,Dinner,Regular availability
2024-07-24,S018,Dinner,False,Dinner,School
2024-07-25,S018,Lunch,True,Dinner,Regular availability
2024-07-25,S018,Dinner,True,Dinner,Regular availability
2024-07-26,S018,Lunch,True,Dinner,Regular availability
2024-07-26,S018,Dinner,True,Dinner,Regular availability
2024-07-27,S018,Lunch,True,Dinner,Regular availability
2024-07-27,S018,Dinner,True,Dinner,Regular availability
2024-07-28,S018,Lunch,True,Dinner,Regular availability
2024-07-28,S018,Dinner,True,Dinner,Regular availability
2024-07-29,S018,Lunch,True,Dinner,Regular availability
2024-07-29,S018,Dinner,False,Dinner,Vacation
2024-07-30,S018,Lunch,False,Dinner,School
2024-07-30,S018,Dinner,True,Dinner,Regular availability
2024-07-31,S018,Lunch,True,Dinner,Regular availability
2024-07-31,S018,Dinner,True,Dinner,Regular availability
2024-08-01,S018,Lunch,True,Dinner,Regular availability
2024-08-01,S018,Dinner,False,Dinner,Time off
2024-08-02,S018,Lunch,True,Dinner,Regular availability
2024-08-02,S018,Dinner,False,Dinner,Personal
2024-08-03,S018,Lunch,True,Dinner,Regular availability
2024-08-03,S018,Dinner,True,Dinner,Regular availability
2024-08-04,S018,Lunch,False,Dinner,Time off
2024-08-04,S018,Dinner,False,Dinner,Vacation
2024-08-05,S018,Lunch,False,Dinner,Vacation
2024-08-05,S018,Dinner,True,Dinner,Regular availability
2024-08-06,S018,Lunch,True,Dinner,Regular availability
2024-08-06,S018,Dinner,True,Dinner,Regular availability
2024-08-07,S018,Lunch,True,Dinner,Regular availability
2024-08-07,S018,Dinner,True,Dinner,Regular availability
2024-08-08,S018,Lunch,False,Dinner,School
2024-08-08,S018,Dinner,True,Dinner,Regular availability
2024-08-09,S018,Lunch,False,Dinner,Vacation
2024-08-09,S018,Dinner,True,Dinner,Regular availability
2024-08-10,S018,Lunch,False,Dinner,Personal
2024-08-10,S018,Dinner,False,Dinner,Time off
2024-08-11,S018,Lunch,False,Dinner,Time off
2024-08-11,S018,Dinner,False,Dinner,Time off
2024-08-12,S018,Lunch,False,Dinner,Personal
2024-08-12,S018,Dinner,True,Dinner,Regular availability
2024-08-13,S018,Lunch,True,Dinner,Regular availability
2024-08-13,S018,Dinner,True,Dinner,Regular availability
2024-08-14,S018,Lunch,True,Dinner,Regular availability
2024-08-14,S018,Dinner,True,Dinner,Regular availability
2024-08-15,S018,Lunch,False,Dinner,School
2024-08-15,S018,Dinner,True,Dinner,Regular availability
2024-08-16,S018,Lunch,False,,Time off
2024-08-16,S018,Dinner,False,Dinner,School
2024-08-17,S018,Lunch,False,Dinner,Personal
2024-08-17,S018,Dinner,True,Dinner,Regular availability
2024-08-18,S018,Lunch,True,Dinner,Regular availability
2024-08-18,S018,Dinner,False,Dinner,Vacation
2024-08-19,S018,Lunch,True,Dinner,Regular availability
2024-08-19,S018,Dinner,True,Dinner,Regular availability
2024-08-20,S018,Lunch,False,Dinner,Time off
2024-08-20,S018,Dinner,True,Dinner,Regular availability
2024-08-21,S018,Lunch,False,Dinner,Time off
2024-08-21,S018,Dinner,True,Dinner,Regular availability
2024-08-22,S018,Lunch,True,Dinner,Regular availability
2024-08-22,S018,Dinner,True,Dinner,Regular availability
2024-08-23,S018,Lunch,False,Dinner,Time off
2024-08-23,S018,Dinner,False,Dinner,Time off
2024-08-24,S018,Lunch,True,Dinner,Regular availability
2024-08-24,S018,Dinner,True,Dinner,Regular availability
2024-08-25,S018,Lunch,True,Dinner,Regular availability
2024-08-25,S018,Dinner,False,Dinner,Time off
2024-08-26,S018,Lunch,True,Dinner,Regular availability
2024-08-26,S018,Dinner,True,Dinner,Regular availability
2024-08-27,S018,Lunch,True,Dinner,Regular availability
2024-08-27,S018,Dinner,True,Dinner,Regular availability
2024-08-28,S018,Lunch,False,Dinner,Personal
2024-08-28,S018,Dinner,True,Dinner,Regular availability
2024-08-29,S018,Lunch,True,Dinner,Regular availability
2024-08-29,S018,Dinner,True,Dinner,Regular availability
2024-08-30,S018,Lunch,True,Dinner,Regular availability
2024-08-30,S018,Dinner,False,Dinner,Time off
2024-08-31,S018,Lunch,True,Dinner,Regular availability
2024-08-31,S018,Dinner,True,Dinner,Regular availability
2024-09-01,S018,Lunch,False,Dinner,Sickness
2024-09-01,S018,Dinner,True,Dinner,Regular availability
2024-09-02,S018,Lunch,False,Dinner,Time off
2024-09-02,S018,Dinner,True,Dinner,Regular availability
2024-09-03,S018,Lunch,True,Dinner,Regular availability
2024-09-03,S018,Dinner,False,Dinner,Personal
2024-09-04,S018,Lunch,True,Dinner,Regular availability
2024-09-04,S018,Dinner,True,Dinner,Regular availability
2024-09-05,S018,Lunch,False,Dinner,Personal
2024-09-05,S018,Dinner,False,Dinner,Personal
2024-09-06,S018,Lunch,False,Dinner,School
2024-09-06,S018,Dinner,True,Dinner,Regular availability
2024-09-07,S018,Lunch,False,Dinner,Time off
2024-09-07,S018,Dinner,True,Dinner,Regular availability
2024-09-08,S018,Lunch,True,Dinner,Regular availability
2024-09-08,S018,Dinner,False,Dinner,Personal
2024-09-09,S018,Lunch,True,Flexible,Regular availability
2024-09-09,S018,Dinner,True,Dinner,Regular availability
2024-09-10,S018,Lunch,False,Dinner,Time off
2024-09-10,S018,Dinner,True,Dinner,Regular availability
2024-09-11,S018,Lunch,False,Dinner,School
2024-09-11,S018,Dinner,True,Dinner,Regular availability
2024-09-12,S018,Lunch,False,Dinner,Time off
2024-09-12,S018,Dinner,True,Dinner,Regular availability
2024-09-13,S018,Lunch,False,Dinner,Personal
2024-09-13,S018,Dinner,True,Dinner,Regular availability
2024-09-14,S018,Lunch,True,Dinner,Regular availability
2024-09-14,S018,Dinner,True,Flexible,Regular availability
2024-09-15,S018,Lunch,True,Dinner,Regular availability
2024-09-15,S018,Dinner,True,Dinner,Regular availability
2024-09-16,S018,Lunch,False,Dinner,Personal
2024-09-16,S018,Dinner,False,Dinner,School
2024-09-17,S018,Lunch,False,Dinner,School
2024-09-17,S018,Dinner,True,Dinner,Regular availability
2024-09-18,S018,Lunch,True,Dinner,Regular availability
2024-09-18,S018,Dinner,False,Dinner,Time off
2024-09-19,S018,Lunch,False,Dinner,Time off
2024-09-19,S018,Dinner,True,Dinner,Regular availability
2024-09-20,S018,Lunch,False,Dinner,Time off
2024-09-20,S018,Dinner,True,Dinner,Regular availability
2024-09-21,S018,Lunch,True,Lunch,Regular availability
2024-09-21,S018,Dinner,False,Dinner,Personal
2024-09-22,S018,Lunch,False,Dinner,School
2024-09-22,S018,Dinner,True,Dinner,Regular availability
2024-09-23,S018,Lunch,False,Dinner,Personal
2024-09-23,S018,Dinner,False,Dinner,Time off
2024-09-24,S018,Lunch,True,Dinner,Regular availability
2024-09-24,S018,Dinner,True,Dinner,Regular availability
2024-09-25,S018,Lunch,False,Dinner,Personal
2024-09-25,S018,Dinner,False,Dinner,School
2024-09-26,S018,Lunch,True,Dinner,Regular availability
2024-09-26,S018,Dinner,True,Dinner,Regular availability
2024-09-27,S018,Lunch,True,Dinner,Regular availability
2024-09-27,S018,Dinner,False,Dinner,Sickness
2024-09-28,S018,Lunch,False,Dinner,School
2024-09-28,S018,Dinner,True,Dinner,Regular availability
2024-09-29,S018,Lunch,True,Dinner,Regular availability
2024-09-29,S018,Dinner,True,Dinner,Regular availability
2024-09-30,S018,Lunch,False,Dinner,School
2024-09-30,S018,Dinner,True,Dinner,Regular availability
2024-10-01,S018,Lunch,True,Dinner,Regular availability
2024-10-01,S018,Dinner,True,Dinner,Regular availability
2024-10-02,S018,Lunch,False,Dinner,Personal
2024-10-02,S018,Dinner,True,Dinner,Regular availability
2024-10-03,S018,Lunch,True,Dinner,
2024-10-03,S018,Dinner,True,Dinner,Regular availability
2024-10-04,S018,Lunch,False,Dinner,Time off
2024-10-04,S018,Dinner,True,Dinner,Regular availability
2024-10-05,S018,Lunch,False,Dinner,School
2024-10-05,S018,Dinner,True,Dinner,Regular availability
2024-10-06,S018,Lunch,True,Dinner,Regular availability
2024-10-06,S018,Dinner,True,Dinner,Regular availability
2024-10-07,S018,Lunch,False,Dinner,Personal
2024-10-07,S018,Dinner,True,Dinner,Regular availability
2024-10-08,S018,Lunch,True,Dinner,Regular availability
2024-10-08,S018,Dinner,True,Dinner,Regular availability
2024-10-09,S018,Lunch,True,Dinner,Regular availability
2024-10-09,S018,Dinner,True,Dinner,Regular availability
2024-10-10,S018,Lunch,False,Dinner,Personal
2024-10-10,S018,Dinner,False,Dinner,Time off
2024-10-11,S018,Lunch,True,Dinner,Regular availability
2024-10-11,S018,Dinner,False,Dinner,Time off
2024-10-12,S018,Lunch,False,Dinner,Time off
2024-10-12,S018,Dinner,True,Dinner,Regular availability
2024-10-13,S018,Lunch,True,Dinner,Regular availability
2024-10-13,S018,Dinner,True,Dinner,Regular availability
2024-10-14,S018,Lunch,True,Dinner,Regular availability
2024-10-14,S018,Dinner,True,Dinner,Regular availability
2024-10-15,S018,Lunch,False,Dinner,Personal
2024-10-15,S018,Dinner,True,Dinner,Regular availability
2024-10-16,S018,Lunch,True,Dinner,Regular availability
2024-10-16,S018,Dinner,True,Dinner,Regular availability
2024-10-17,S018,Lunch,False,Dinner,Time off
2024-10-17,S018,Dinner,False,Dinner,Personal
2024-10-18,S018,Lunch,True,Dinner,Regular availability
2024-10-18,S018,Dinner,True,Dinner,Regular availability
2024-10-19,S018,Lunch,False,Dinner,School
2024-10-19,S018,Dinner,True,Dinner,Regular availability
2024-10-20,S018,Lunch,True,Dinner,Regular availability
2024-10-20,S018,Dinner,True,Dinner,Regular availability
2024-10-21,S018,Lunch,False,Dinner,Personal
2024-10-21,S018,Dinner,True,Dinner,Regular availability
2024-10-22,S018,Lunch,False,Dinner,School
2024-10-22,S018,Dinner,True,Dinner,Regular availability
2024-10-23,S018,Lunch,False,Dinner,Personal
2024-10-23,S018,Dinner,True,Dinner,Regular availability
2024-10-24,S018,Lunch,False,Flexible,Personal
2024-10-24,S018,Dinner,True,Dinner,Regular availability
2024-10-25,S018,Lunch,False,Dinner,Time off
2024-10-25,S018,Dinner,True,Dinner,Regular availability
2024-10-26,S018,Lunch,False,Dinner,Time off
2024-10-26,S018,Dinner,True,Dinner,Regular availability
2024-10-27,S018,Lunch,False,Dinner,Time off
2024-10-27,S018,Dinner,False,Dinner,School
2024-10-28,S018,Lunch,True,Dinner,Regular availability
2024-10-28,S018,Dinner,False,Dinner,School
2024-10-29,S018,Lunch,False,Dinner,School
2024-10-29,S018,Dinner,True,Dinner,Regular availability
2024-10-30,S018,Lunch,True,Lunch,Regular availability
2024-10-30,S018,Dinner,False,Dinner,Time off
2024-10-31,S018,Lunch,True,Dinner,Regular availability
2024-10-31,S018,Dinner,False,Dinner,Personal
2024-11-01,S018,Lunch,True,Dinner,Regular availability
2024-11-01,S018,Dinner,True,Dinner,Regular availability
2024-11-02,S018,Lunch,True,Dinner,Regular availability
2024-11-02,S018,Dinner,True,Dinner,Regular availability
2024-11-03,S018,Lunch,False,Dinner,Personal
2024-11-03,S018,Dinner,True,Dinner,Regular availability
2024-11-04,S018,Lunch,False,Dinner,Time off
2024-11-04,S018,Dinner,False,Dinner,School
2024-11-05,S018,Lunch,True,Dinner,Regular availability
2024-11-05,S018,Dinner,True,Dinner,Regular availability
2024-11-06,S018,Lunch,False,Dinner,Time off
2024-11-06,S018,Dinner,True,Dinner,Regular availability
2024-11-07,S018,Lunch,False,Dinner,Time off
2024-11-07,S018,Dinner,False,Dinner,Personal
2024-11-08,S018,Lunch,True,Dinner,Regular availability
2024-11-08,S018,Dinner,True,Dinner,Regular availability
2024-11-09,S018,Lunch,True,Dinner,Regular availability
2024-11-09,S018,Dinner,True,Dinner,Regular availability
2024-11-10,S018,Lunch,False,Dinner,Personal
2024-11-10,S018,Dinner,True,Dinner,Regular availability
2024-11-11,S018,Lunch,True,Dinner,Regular availability
2024-11-11,S018,Dinner,True,Dinner,Regular availability
2024-11-12,S018,Lunch,True,Dinner,Regular availability
2024-11-12,S018,Dinner,True,Dinner,Regular availability
2024-11-13,S018,Lunch,True,Dinner,Regular availability
2024-11-13,S018,Dinner,False,Dinner,Time off
2024-11-14,S018,Lunch,True,Dinner,Regular availability
2024-11-14,S018,Dinner,True,Dinner,Regular availability
2024-11-15,S018,Lunch,False,Dinner,Time off
2024-11-15,S018,Dinner,True,Dinner,Regular availability
2024-11-16,S018,Lunch,True,Dinner,Regular availability
2024-11-16,S018,Dinner,True,Dinner,Regular availability
2024-11-17,S018,Lunch,False,Dinner,Personal
2024-11-17,S018,Dinner,False,Dinner,Time off
2024-11-18,S018,Lunch,True,Dinner,Regular availability
2024-11-18,S018,Dinner,True,Dinner,Regular availability
2024-11-19,S018,Lunch,True,Dinner,Regular availability
2024-11-19,S018,Dinner,True,Dinner,Regular availability
2024-11-20,S018,Lunch,True,Dinner,Regular availability
2024-11-20,S018,Dinner,False,Dinner,School
2024-11-21,S018,Lunch,True,Dinner,Regular availability
2024-11-21,S018,Dinner,True,Dinner,Regular availability
2024-11-22,S018,Lunch,True,Dinner,Regular availability
2024-11-22,S018,Dinner,False,Dinner,School
2024-11-23,S018,Lunch,False,Dinner,School
2024-11-23,S018,Dinner,True,Dinner,Regular availability
2024-11-24,S018,Lunch,False,Dinner,Time off
2024-11-24,S018,Dinner,True,Dinner,Regular availability
2024-11-25,S018,Lunch,True,Dinner,Regular availability
2024-11-25,S018,Dinner,True,Dinner,Regular availability
2024-11-26,S018,Lunch,False,Dinner,School
2024-11-26,S018,Dinner,True,Dinner,Regular availability
2024-11-27,S018,Lunch,True,Dinner,Regular availability
2024-11-27,S018,Dinner,True,Dinner,Regular availability
2024-11-28,S018,Lunch,True,Dinner,Regular availability
2024-11-28,S018,Dinner,True,Dinner,Regular availability
2024-11-29,S018,Lunch,True,Dinner,Regular availability
2024-11-29,S018,Dinner,True,Dinner,Regular availability
2024-11-30,S018,Lunch,False,Dinner,School
2024-11-30,S018,Dinner,False,Dinner,Time off
2024-12-01,S018,Lunch,False,Dinner,Time off
2024-12-01,S018,Dinner,True,Dinner,Regular availability
2024-12-02,S018,Lunch,False,Dinner,School
2024-12-02,S018,Dinner,True,Dinner,Regular availability
2024-12-03,S018,Lunch,False,Dinner,Personal
2024-12-03,S018,Dinner,True,Dinner,Regular availability
2024-12-04,S018,Lunch,False,Dinner,Personal
2024-12-04,S018,Dinner,True,Dinner,Regular availability
2024-12-05,S018,Lunch,False,Dinner,School
2024-12-05,S018,Dinner,False,Dinner,School
2024-12-06,S018,Lunch,True,Dinner,Regular availability
2024-12-06,S018,Dinner,False,Dinner,Sickness
2024-12-07,S018,Lunch,False,Dinner,School
2024-12-07,S018,Dinner,True,Dinner,Regular availability
2024-12-08,S018,Lunch,True,Dinner,Regular availability
,S018,Dinner,False,Dinner,Personal
2024-12-09,S018,Lunch,True,Dinner,Regular availability
2024-12-09,S018,Dinner,True,Dinner,Regular availability
2024-12-10,S018,Lunch,False,Dinner,Time off
2024-12-10,S018,Dinner,True,Dinner,Regular availability
2024-12-11,S018,Lunch,True,Dinner,Regular availability
2024-12-11,S018,Dinner,True,Dinner,Regular availability
2024-12-12,S018,Lunch,True,Dinner,Regular availability
2024-12-12,S018,Dinner,True,Dinner,Regular availability
2024-12-13,S018,Lunch,False,Dinner,School
2024-12-13,S018,dinner,False,Dinner,Time off
2024-12-14,S018,Lunch,False,Dinner,Time off
2024-12-14,S018,Dinner,False,Dinner,School
2024-12-15,S018,Lunch,False,Dinner,Time off
2024-12-15,S018,Dinner,True,Dinner,Regular availability
2024-12-16,S018,Lunch,False,Dinner,Personal
2024-12-16,S018,Dinner,True,Dinner,Regular availability
2024-12-17,S018,Lunch,False,Dinner,Personal
2024-12-17,S018,Dinner,True,Dinner,Regular availability
2024-12-18,S018,Lunch,False,Dinner,Personal
2024-12-18,S018,Dinner,True,Dinner,Regular availability
2024-12-19,S018,Lunch,True,Dinner,
2024-12-19,S018,Dinner,True,Dinner,Regular availability
2024-12-20,S018,Lunch,False,Dinner,Time off
2024-12-20,S018,Dinner,False,Dinner,School
2024-12-21,S018,Lunch,False,Dinner,School
2024-12-21,S018,Dinner,True,Dinner,Regular availability
2024-12-22,S018,Lunch,False,Dinner,Personal
2024-12-22,S018,Dinner,True,Dinner,Regular availability
2024-12-23,S018,Lunch,False,Dinner,Personal
2024-12-23,S018,Dinner,True,Dinner,Regular availability
2024-12-24,S018,Lunch,False,Dinner,Time off
2024-12-24,S018,Dinner,True,Dinner,Regular availability
2024-12-25,S018,Lunch,True,Dinner,Regular availability
2024-12-25,S018,Dinner,True,Dinner,Regular availability
2024-12-26,S018,Lunch,True,Dinner,Regular availability
2024-12-26,S018,Dinner,False,Dinner,Personal
2024-12-27,S018,Lunch,True,Dinner,Regular availability
2024-12-27,S018,Dinner,True,Dinner,Regular availability
2024-12-28,S018,Lunch,False,Dinner,Time off
2024-12-28,S018,Dinner,True,Dinner,Regular availability
2024-12-29,S018,Lunch,False,Dinner,Time off
2024-12-29,S018,Dinner,True,Dinner,Regular availability
2024-12-30,S018,Lunch,False,Dinner,Personal
,S018,Dinner,False,Dinner,Time off
2024-12-31,S018,Lunch,False,Dinner,Time off
2024-12-31,S018,Dinner,True,Dinner,Regular availability
2025-01-01,S018,Lunch,True,Dinner,Regular availability
2025-01-01,S018,Dinner,True,Dinner,Regular availability
2025-01-02,S018,Lunch,True,Dinner,Regular availability
2025-01-02,S018,Dinner,True,Dinner,Regular availability
2025-01-03,S018,Lunch,True,Dinner,Regular availability
2025-01-03,S018,Dinner,True,Dinner,Regular availability
2025-01-04,S018,Lunch,True,Dinner,Regular availability
2025-01-04,S018,Dinner,True,Dinner,Regular availability
2025-01-05,S018,Lunch,True,Dinner,Regular availability
2025-01-05,S018,Dinner,True,Dinner,Regular availability
2025-01-06,S018,Lunch,False,Dinner,Time off
2025-01-06,S018,Dinner,False,Dinner,Personal
2025-01-07,S018,Lunch,True,Dinner,Regular availability
2025-01-07,S018,Dinner,True,Dinner,Regular availability
2025-01-08,S018,Lunch,True,Dinner,Regular availability
2025-01-08,S018,Dinner,True,Dinner,Regular availability
2025-01-09,S018,Lunch,False,Dinner,Personal
2025-01-09,S018,Dinner,True,Lunch,Regular availability
2025-01-10,S018,Lunch,False,Dinner,Time off
2025-01-10,S018,Dinner,True,Dinner,Regular availability
2025-01-11,S018,Lunch,True,Dinner,Regular availability
2025-01-11,S018,Dinner,True,Dinner,Regular availability
2025-01-12,S018,Lunch,True,Dinner,Regular availability
2025-01-12,S018,Dinner,True,Dinner,Regular availability
2025-01-13,S018,Lunch,True,Dinner,Regular availability
2025-01-13,S018,Dinner,True,Dinner,Regular availability
2025-01-14,S018,Lunch,False,Dinner,Personal
2025-01-14,S018,Dinner,False,Dinner,Time off
2025-01-15,S018,Lunch,True,Dinner,Regular availability
2025-01-15,S018,Dinner,False,Dinner,Personal
2025-01-16,S018,Lunch,False,Dinner,School
2025-01-16,S018,Dinner,True,Dinner,Regular availability
2025-01-17,S018,Lunch,False,Dinner,Time off
2025-01-17,S018,Dinner,True,Lunch,Regular availability
2025-01-18,S018,Lunch,False,Dinner,Time off
2025-01-18,S018,Dinner,True,Dinner,Regular availability
2025-01-19,S018,Lunch,False,Dinner,Personal
2025-01-19,S018,Dinner,True,Dinner,Regular availability
2025-01-20,S018,Lunch,True,Dinner,Regular availability
2025-01-20,S018,Dinner,False,Dinner,Time off
2025-01-21,S018,Lunch,False,Dinner,Time off
2025-01-21,S018,Dinner,True,Dinner,Regular availability
2025-01-22,S018,Lunch,True,Dinner,Regular availability
2025-01-22,S018,Dinner,True,Dinner,Regular availability
2025-01-23,S018,Lunch,False,Dinner,School
2025-01-23,S018,Dinner,Available,Dinner,Regular availability
2025-01-24,S018,Lunch,False,Dinner,Personal
2025-01-24,S018,Dinner,True,Dinner,Regular availability
2025-01-25,S018,Lunch,True,Dinner,Regular availability
2025-01-25,S018,Dinner,False,Dinner,Personal
2025-01-26,S018,Lunch,False,Dinner,Personal
2025-01-26,S018,Dinner,True,Dinner,Regular availability
2025-01-27,S018,Lunch,False,Dinner,Personal
2025-01-27,S018,Dinner,False,Dinner,Personal
2025-01-28,S018,Lunch,True,Dinner,Regular availability
2025-01-28,S018,Dinner,True,Dinner,Regular availability
2025-01-29,S018,Lunch,True,Dinner,Regular availability
2025-01-29,S018,Dinner,True,Dinner,Regular availability
2025-01-30,S018,Lunch,True,Dinner,Regular availability
2025-01-30,S018,Dinner,True,Dinner,Regular availability
2025-01-31,S018,Lunch,False,Dinner,Time off
2025-01-31,S018,Dinner,True,Dinner,Regular availability
2025-02-01,S018,Lunch,True,Dinner,Regular availability
2025-02-01,S018,Dinner,True,Dinner,Regular availability
2025-02-02,S018,Lunch,False,Dinner,School
2025-02-02,S018,Dinner,False,Dinner,Time off
2025-02-03,S018,Lunch,False,Dinner,Time off
2025-02-03,S018,Dinner,False,Dinner,Personal
2025-02-04,S018,Lunch,True,Dinner,Regular availability
2025-02-04,S018,Dinner,False,Dinner,School
2025-02-05,S018,Lunch,True,Dinner,Regular availability
2025-02-05,S018,Dinner,True,Dinner,Regular availability
2025-02-06,S018,Lunch,False,Dinner,Personal
2025-02-06,S018,Dinner,True,Dinner,Regular availability
2025-02-07,S018,Lunch,True,Dinner,Regular availability
2025-02-07,S018,Dinner,True,Dinner,Regular availability
2025-02-08,S018,Lunch,False,Dinner,Time off
2025-02-08,S018,Dinner,False,Dinner,Personal
2025-02-09,S018,Lunch,True,Dinner,Regular availability
2025-02-09,S018,Dinner,True,Dinner,Regular availability
2025-02-10,S018,Lunch,True,Dinner,Regular availability
2025-02-10,S018,Dinner,True,Dinner,Regular availability
2025-02-11,S018,Lunch,False,Dinner,Time off
2025-02-11,S018,Dinner,True,Dinner,Regular availability
2025-02-12,S018,Lunch,True,Dinner,Regular availability
2025-02-12,S018,DINNER,True,Dinner,Regular availability
2025-02-13,S018,Lunch,False,Dinner,Time off
2025-02-13,S018,Dinner,True,Dinner,Regular availability
2025-02-14,S018,Lunch,False,Dinner,Personal
2025-02-14,S018,Dinner,True,Dinner,Regular availability
2025-02-15,S018,Lunch,True,Dinner,Regular availability
2025-02-15,S018,Dinner,True,Dinner,Regular availability
2025-02-16,S018,Lunch,False,Dinner,School
2025-02-16,S018,Dinner,True,Dinner,Regular availability
2025-02-17,S018,Lunch,False,Dinner,Personal
2025-02-17,S018,Dinner,True,Dinner,Regular availability
2025-02-18,S018,Lunch,True,Dinner,Regular availability
2025-02-18,S018,Dinner,True,Dinner,Regular availability
,S018,Lunch,False,Dinner,School
2025-02-19,S018,Dinner,True,Dinner,Regular availability
2025-02-20,S018,Lunch,True,Dinner,Regular availability
2025-02-20,S018,Dinner,True,Dinner,Regular availability
2025-02-21,S018,Lunch,True,Dinner,Regular availability
2025-02-21,S018,Dinner,True,Dinner,Regular availability
2025-02-22,S018,Lunch,False,Dinner,School
2025-02-22,S018,Dinner,True,Dinner,Regular availability
2025-02-23,S018,Lunch,True,Dinner,Regular availability
2025-02-23,S018,Dinner,False,Dinner,Time off
2025-02-24,S018,Lunch,False,Dinner,Time off
2025-02-24,S018,Dinner,True,Dinner,Regular availability
2025-02-25,S018,Lunch,True,Dinner,Regular availability
2025-02-25,S018,Dinner,True,Dinner,Regular availability
2025-02-26,S018,Lunch,False,Dinner,Time off
2025-02-26,S018,Dinner,True,Dinner,Regular availability
2025-02-27,S018,Lunch,True,Dinner,Regular availability
2025-02-27,S018,Dinner,True,Dinner,Regular availability
2025-02-28,S018,Lunch,False,Dinner,Time off
2025-02-28,S018,Dinner,False,Dinner,Personal
2025-03-01,S018,Lunch,True,Dinner,Regular availability
2025-03-01,S018,Dinner,True,Dinner,Regular availability
2025-03-02,S018,Lunch,True,Flexible,Regular availability
2025-03-02,S018,Dinner,False,Dinner,Time off
2025-03-03,S018,Lunch,True,Dinner,Regular availability
2025-03-03,S018,Dinner,True,Dinner,Regular availability
2025-03-04,S018,Lunch,False,Dinner,
2025-03-04,S018,Dinner,True,Dinner,Regular availability
2025-03-05,S018,Lunch,False,Dinner,School
2025-03-05,S018,Dinner,True,Dinner,Regular availability
2025-03-06,S018,Lunch,False,Dinner,School
2025-03-06,S018,Dinner,Y,Dinner,Regular availability
2025-03-07,S018,Lunch,False,Dinner,Personal
2025-03-07,S018,Dinner,True,Dinner,Regular availability
2025-03-08,S018,Lunch,False,Dinner,Personal
2025-03-08,S018,Dinner,True,Dinner,Regular availability
2025-03-09,S018,Lunch,True,Dinner,Regular availability
2025-03-09,S018,Dinner,True,Dinner,Regular availability
2025-03-10,S018,Lunch,False,Dinner,Personal
2025-03-10,S018,Dinner,False,Dinner,Time off
2025-03-11,S018,Lunch,True,Dinner,Regular availability
2025-03-11,S018,Dinner,True,Dinner,Regular availability
2025-03-12,S018,Lunch,False,Dinner,School
2025-03-12,S018,Dinner,True,Dinner,Regular availability
2025-03-13,S018,Lunch,False,Dinner,Personal
2025-03-13,S018,Dinner,,Dinner,Regular availability
2025-03-14,S018,Lunch,True,Dinner,Regular availability
2025-03-14,S018,Dinner,True,Dinner,Regular availability
2025-03-15,S018,Lunch,True,Dinner,Regular availability
2025-03-15,S018,Dinner,False,Dinner,School
2025-03-16,S018,Lunch,False,Dinner,Time off
2025-03-16,S018,Dinner,False,Dinner,Time off
2025-03-17,S018,Lunch,False,Dinner,School
2025-03-17,S018,Dinner,False,Dinner,Personal
2025-03-18,S018,Lunch,False,Dinner,Time off
2025-03-18,S018,Dinner,True,Dinner,Regular availability
2025-03-19,S018,Lunch,True,Dinner,Regular availability
2025-03-19,S018,Dinner,True,Dinner,Regular availability
2025-03-20,S018,Lunch,False,Dinner,Time off
2025-03-20,S018,Dinner,True,Dinner,Regular availability
2025-03-21,S018,Lunch,False,Dinner,School
2025-03-21,S018,Dinner,True,Dinner,Regular availability
2025-03-22,S018,Lunch,True,Dinner,Regular availability
2025-03-22,S018,Dinner,False,Dinner,Time off
2025-03-23,S018,Lunch,False,Dinner,Time off
2025-03-23,S018,Dinner,True,Dinner,Regular availability
2025-03-24,S018,Lunch,False,Dinner,School
2025-03-24,S018,Dinner,True,Dinner,Regular availability
2025-03-25,S018,Lunch,True,Dinner,Regular availability
2025-03-25,S018,Dinner,True,Dinner,Regular availability
2025-03-26,S018,Lunch,True,Flexible,Regular availability
2025-03-26,S018,Dinner,False,Dinner,School
2025-03-27,S018,Lunch,False,Dinner,Time off
2025-03-27,S018,Dinner,False,Dinner,School
2025-03-28,S018,Lunch,False,Dinner,Time off
2025-03-28,S018,Dinner,False,Dinner,Time off
2025-03-29,S018,Lunch,True,Dinner,Regular availability
2025-03-29,S018,Dinner,True,Dinner,Regular availability
2025-03-30,S018,Lunch,True,Dinner,Regular availability
2025-03-30,S018,Dinner,True,Dinner,Regular availability
2025-03-31,S018,Lunch,True,Dinner,Regular availability
2025-03-31,S018,Dinner,True,Dinner,Regular availability
2025-04-01,S018,Lunch,False,Dinner,School
2025-04-01,S018,Dinner,True,Dinner,Regular availability
2025-04-02,S018,Lunch,False,Dinner,Personal
2025-04-02,S018,Dinner,True,Dinner,Regular availability
2025-04-03,S018,Lunch,True,Dinner,Regular availability
2025-04-03,S018,Dinner,True,Dinner,Regular availability
2025-04-04,S018,Lunch,True,Dinner,Regular availability
2025-04-04,S018,Dinner,False,Dinner,School
2025-04-05,S018,Lunch,False,Dinner,Personal
2025-04-05,S018,Dinner,True,Dinner,Regular availability
2025-04-06,S018,Lunch,False,Dinner,
