date,day_of_week,shift,weekend,expected_orders,expected_sales,required_chefs,required_servers,estimated_labor_budget
2024-08-03,Saturday,Dinner,True,174,3573.17,5,8.0,1865.38
2024-08-04,Sunday,Lunch,True,50,1212.69,2,2.0,483.9
2024-08-04,Sunday,Dinner,True,96,1760.07,4,6.0,1485.54
2024-08-05,Monday,Lunch,False,31,603.02,1,2.0,318.56
2024-08-05,Monday,Dinner,False,70,1407.23,3,4.0,1105.69
2024-08-06,Tuesday,Lunch,False,43,791.53,2,2.0,418.56
2024-08-06,Tuesday,Dinner,False,89,1606.83,4,5.0,1370.62
2024-08-07,Wednesday,Lunch,False,71,1635.15,3,3.0,595.18
2024-08-07,Wednesday,Dinner,False,116,2447.59,5,6.0,1635.54
2024-08-08,Thursday,Lunch,False,67,1190.9,2,3.0,495.18
2024-08-08,Thursday,Dinner,False,88,1735.25,4,5.0,1370.62
2024-08-09,Friday,Lunch,False,72,1364.99,3,3.0,595.18
2024-08-09,Friday,Dinner,False,9999,2374.21,5,6.0,1635.54
2024-08-10,Saturday,Lunch,True,95,2248.8,4,4.0,837.13
2024-08-10,Saturday,Dinner,True,197,3612.04,5,8.0,1865.38
2024-08-11,Sunday,Lunch,True,57,1253.37,2,3.0,560.51
2024-08-11,Sunday,Dinner,True,146,2671.4,5,8.0,1865.38
2024-08-12,Monday,Lunch,False,43,774.18,2,2.0,418.56
2024-08-12,Monday,Dinner,False,93,1789.38,4,5.0,1370.62
2024-08-13,Tuesday,Lunch,False,40,774.25,1,2.0,318.56
2024-08-13,Tuesday,Dinner,False,94,2040.35,4,5.0,1370.62
2024-08-14,Wednesday,Lunch,False,32,599.39,1,2.0,318.56
2024-08-14,Wednesday,Dinner,False,70,1530.62,3,4.0,1105.69
2024-08-15,Thursday,Lunch,False,-10,588.17,1,2.0,318.56
2024-08-15,Thursday,Dinner,False,97,1959.71,5,5.0,1520.62
2024-08-16,Friday,Lunch,False,87,1745.83,4,4.0,771.79
2024-08-16,Friday,Dinner,False,130,2757.75,5,6.0,1635.54
2024-08-17,Saturday,Lunch,True,81,1586.57,4,3.0,760.51
2024-08-17,Saturday,Dinner,True,178,3198.94,5,8.0,1865.38
2024-08-18,Sunday,Lunch,True,59,1024.98,2,3.0,560.51
2024-08-18,Sunday,Dinner,True,118,2659.2,5,7.0,1750.46
2024-08-19,Monday,Lunch,False,31,669.93,1,2.0,318.56
2024-08-19,Monday,Dinner,False,68,1296.46,3,4.0,1105.69
2024-08-20,Tuesday,Lunch,False,45,886.46,2,2.0,418.56
2024-08-20,Tuesday,Dinner,False,62,1201.83,3,4.0,1105.69
2024-08-21,Wednesday,Lunch,False,39,655.88,1,2.0,318.56
2024-08-21,Wednesday,Dinner,False,87,1627.63,4,5.0,1370.62
2024-08-22,Thursday,Lunch,False,75,1362.74,3,3.0,595.18
2024-08-22,Thursday,Dinner,False,97,1709.63,4,5.0,1370.62
2024-08-23,Friday,Lunch,False,72,1708.15,3,3.0,595.18
2024-08-23,Friday,Dinner,False,138,2392.53,5,6.0,1635.54
2024-08-24,Saturday,Lunch,True,99,1885.22,4,4.0,837.13
2024-08-24,Saturday,Dinner,True,170,3069.21,5,8.0,1865.38
2024-08-25,Sunday,Lunch,True,54,1080.36,2,2.0,483.9
2024-08-25,Sunday,Dinner,True,121,2689.87,5,7.0,1750.46
2024-08-26,Monday,Lunch,False,33,608.43,1,2.0,318.56
2024-08-26,Monday,Dinner,False,66,1154.77,3,4.0,1105.69
2024-08-27,Tuesday,Lunch,False,29,582.33,1,1.0,241.95
2024-08-27,Tuesday,Dinner,False,82,1468.05,4,4.0,1255.69
2024-08-28,Wednesday,Lunch,False,47,803.52,2,2.0,418.56
2024-08-28,Wednesday,Dinner,False,80,1549.77,4,4.0,1255.69
2024-08-29,Thursday,Lunch,False,45,779.29,2,2.0,418.56
2024-08-29,Thursday,Dinner,False,96,1822.96,4,5.0,1370.62
2024-08-30,Friday,Lunch,False,93,1523.81,4,4.0,771.79
2024-08-30,Friday,Dinner,False,149,2718.99,5,7.0,1750.46
2024-08-31,Saturday,dinner,True,68,1190.91,2,3.0,560.51
2024-08-31,Saturday,Dinner,True,143,3329.01,5,7.0,1750.46
2024-09-01,Sunday,Lunch,True,63,997.47,2,3.0,560.51
2024-09-01,Sunday,Dinner,True,79,1397.28,4,5.0,1370.62
2024-09-02,Monday,Lunch,False,41,796.13,1,2.0,318.56
2024-09-02,Monday,Dinner,False,76,1386.5,4,4.0,1255.69
2024-09-03,Tuesday,Lunch,False,24,496.89,1,1.0,241.95
2024-09-03,Tuesday,Dinner,False,62,1100.15,3,4.0,1105.69
2024-09-04,Wednesday,Lunch,False,37,678.29,1,2.0,318.56
2024-09-04,Wednesday,Dinner,False,60,1209.84,3,4.0,1105.69
2024-09-05,Thursday,Lunch,False,51,1057.38,2,2.0,418.56
2024-09-05,Thursday,Dinner,False,73,1124.52,4,4.0,1255.69
2024-09-06,Friday,Lunch,False,65,1265.76,3,3.0,595.18
2024-09-06,Friday,Dinner,False,93,1982.67,4,5.0,1370.62
2024-09-07,Saturday,Lunch,True,90,1676.1,4,4.0,837.13
2024-09-07,Saturday,Dinner,True,121,2386.54,5,7.0,1750.46
2024-09-08,Sunday,Lunch,True,54,1212.88,2,2.0,483.9
2024-09-08,Sunday,Dinner,True,90,2045.31,4,6.0,1485.54
2024-09-09,Monday,Lunch,False,28,507.2,1,1.0,241.95
2024-09-09,Monday,Dinner,False,69,1120.34,3,4.0,1105.69
2024-09-10,Tuesday,Lunch,False,31,663.79,1,,318.56
2024-09-10,Tuesday,Dinner,False,71,1225.81,4,4.0,1255.69
2024-09-11,Wednesday,Lunch,False,36,677.51,1,2.0,318.56
2024-09-11,Wednesday,Dinner,False,38,857.65,3,3.0,990.77
2024-09-12,Thursday,Lunch,False,53,1107.97,2,2.0,418.56
2024-09-12,Thursday,Dinner,False,112,2074.57,5,5.0,1520.62
2024-09-13,Friday,Lunch,False,60,1254.75,2,3.0,495.18
2024-09-13,Friday,Dinner,False,123,2193.04,5,6.0,1635.54
2024-09-14,Saturday,Lunch,True,82,1778.45,4,3.0,760.51
2024-09-14,Saturday,Dinner,True,115,2054.49,5,6.0,1635.54
2024-09-15,Sunday,Lunch,True,41,812.3,1,2.0,383.9
2024-09-15,Sunday,Dinner,True,90,1704.33,4,6.0,1485.54
2024-09-16,Monday,Lunch,False,39,588.7,1,2.0,318.56
2024-09-16,Monday,Dinner,False,55,1013.81,3,3.0,990.77
2024-09-17,Tuesday,Lunch,False,43,763.84,2,2.0,418.56
2024-09-17,Tuesday,Dinner,False,91,1799.27,4,5.0,1370.62
2024-09-18,Wednesday,Lunch,False,40,829.9,1,2.0,318.56
2024-09-18,Wednesday,Dinner,False,92,1680.6,4,5.0,1370.62
2024-09-19,Thursday,Lunch,False,50,773.34,2,2.0,418.56
2024-09-19,Thursday,Dinner,False,92,1666.23,4,5.0,1370.62
2024-09-20,Friday,Lunch,False,74,1618.03,3,3.0,595.18
2024-09-20,Friday,Dinner,False,116,2054.52,5,6.0,1635.54
2024-09-21,Saturday,Lunch,True,79,1804.03,4,3.0,760.51
2024-09-21,Saturday,Dinner,True,121,2291.93,5,7.0,1750.46
2024-09-22,Sunday,Lunch,True,67,1277.83,2,3.0,560.51
2024-09-22,Sunday,Dinner,True,85,1391.11,4,5.0,1370.62
2024-09-23,Monday,Lunch,False,42,687.69,1,2.0,318.56
2024-09-23,Monday,Dinner,False,60,1251.15,3,4.0,1105.69
2024-09-24,Tuesday,Lunch,False,27,623.08,1,1.0,241.95
2024-09-24,Tuesday,Dinner,False,76,1271.56,4,4.0,1255.69
2024-09-25,Wednesday,Lunch,False,48,739.27,2,2.0,418.56
2024-09-25,Wednesday,Dinner,False,75,1520.97,4,4.0,1255.69
2024-09-26,Thursday,Lunch,False,47,970.4,2,2.0,418.56
2024-09-26,Thursday,Dinner,False,70,1326.79,3,4.0,1105.69
2024-09-27,Friday,Lunch,False,68,1432.68,3,3.0,595.18
2024-09-27,Friday,Dinner,False,120,2730.22,5,6.0,1635.54
2024-09-28,Saturday,Lunch,True,55,979.85,2,2.0,483.9
2024-09-28,Saturday,Dinner,True,76,1795.11,4,5.0,1370.62
2024-09-29,Sunday,Lunch,True,40,554.38,1,2.0,383.9
2024-09-29,Sunday,Dinner,True,84,1373.91,4,5.0,1370.62
2024-09-30,Monday,Lunch,False,40,638.67,1,2.0,318.56
2024-09-30,Monday,Dinner,False,56,984.52,3,4.0,1105.69
2024-10-01,Tuesday,Lunch,False,25,514.95,1,1.0,241.95
2024-10-01,Tuesday,Dinner,False,69,1509.22,3,4.0,1105.69
2024-10-02,Wednesday,Lunch,False,45,752.76,2,2.0,418.56
2024-10-02,Wednesday,Dinner,False,91,1609.61,4,5.0,1370.62
2024-10-03,Thursday,Lunch,False,35,639.98,1,2.0,318.56
2024-10-03,Thursday,Dinner,False,73,1373.56,4,4.0,1255.69
2024-10-04,Friday,Lunch,False,65,1392.52,3,3.0,595.18
2024-10-04,Friday,Dinner,False,139,2477.46,5,6.0,1635.54
2024-10-05,Saturday,Lunch,True,47,1117.56,2,2.0,483.9
2024-10-05,Saturday,Dinner,True,121,2115.85,5,7.0,1750.46
2024-10-06,Sunday,Lunch,True,63,1070.93,2,3.0,560.51
2024-10-06,Sunday,Dinner,True,116,2193.0,5,7.0,1750.46
2024-10-07,Monday,Lunch,False,35,875.91,1,2.0,318.56
2024-10-07,Monday,Dinner,False,56,1099.33,3,4.0,1105.69
2024-10-08,Tuesday,Lunch,False,31,536.14,1,2.0,318.56
2024-10-08,Tuesday,Dinner,False,56,981.63,3,4.0,1105.69
2024-10-09,Wednesday,Lunch,False,43,767.87,2,2.0,418.56
2024-10-09,Wednesday,Dinner,False,74,1562.81,4,4.0,1255.69
2024-10-10,Thursday,Lunch,False,66,1350.28,2,3.0,495.18
2024-10-10,Thursday,Dinner,False,133,2526.33,5,6.0,1635.54
2024-10-11,Friday,Lunch,False,63,1152.66,2,3.0,495.18
2024-10-11,Friday,Dinner,False,107,1860.67,5,5.0,1520.62
2024-10-12,Saturday,Lunch,True,59,1146.45,2,3.0,560.51
2024-10-12,Saturday,Dinner,True,124,2319.7,5,7.0,1750.46
2024-10-13,Sunday,Lunch,True,50,1028.4,2,2.0,483.9
2024-10-13,Sunday,Dinner,True,99,2041.17,4,6.0,1485.54
2024-10-14,Monday,Lunch,False,37,756.67,1,2.0,318.56
2024-10-14,Monday,Dinner,False,61,1434.84,3,4.0,1105.69
2024-10-15,Tuesday,Lunch,False,32,686.09,1,2.0,318.56
2024-10-15,Tuesday,Dinner,False,52,1033.53,3,3.0,990.77
2024-10-16,Wednesday,Lunch,False,47,915.65,2,2.0,418.56
2024-10-16,Wednesday,Dinner,False,92,1780.79,4,5.0,1370.62
2024-10-17,Thursday,Lunch,False,53,989.18,2,2.0,418.56
2024-10-17,Thursday,Dinner,False,80,1597.77,4,4.0,1255.69
2024-10-18,Friday,Lunch,False,74,1470.68,3,3.0,595.18
2024-10-18,Friday,Dinner,False,114,1901.54,5,5.0,1520.62
2024-10-19,Saturday,Lunch,True,69,1341.11,3,3.0,660.51
2024-10-19,Saturday,Dinner,True,107,2400.61,5,6.0,1635.54
2024-10-20,Sunday,Lunch,True,58,1055.91,2,3.0,560.51
2024-10-20,Sunday,Dinner,True,74,1473.47,4,5.0,1370.62
2024-10-21,Monday,Lunch,False,29,477.23,1,1.0,241.95
2024-10-21,Monday,Dinner,False,50,943.12,3,3.0,990.77
2024-10-22,Tuesday,Lunch,False,17,262.27,1,1.0,241.95
2024-10-22,Tuesday,Dinner,False,36,,3,3.0,990.77
2024-10-23,Wednesday,Lunch,False,33,491.87,1,2.0,318.56
2024-10-23,Wednesday,Dinner,False,77,1403.63,4,4.0,1255.69
2024-10-24,Thursday,Lunch,False,48,743.89,2,2.0,418.56
2024-10-24,Thursday,Dinner,False,73,1789.71,4,4.0,1255.69
2024-10-25,Friday,Lunch,False,83,1863.11,4,3.0,695.18
2024-10-25,Friday,Dinner,False,122,2690.43,5,6.0,1635.54
2024-10-26,Saturday,Lunch,True,111,1703.02,4,4.0,837.13
2024-10-26,Saturday,Dinner,True,119,2118.59,5,7.0,1750.46
2024-10-27,Sunday,Lunch,True,35,767.09,1,2.0,383.9
2024-10-27,Sunday,Dinner,True,66,1235.33,3,5.0,1220.62
2024-10-28,Monday,Lunch,False,28,732.71,1,1.0,241.95
2024-10-28,Monday,Dinner,False,55,1136.01,3,3.0,990.77
2024-10-29,Tuesday,Lunch,False,45,884.09,2,2.0,418.56
2024-10-29,Tuesday,Dinner,False,47,891.78,3,3.0,990.77
2024-10-30,Wednesday,Lunch,False,40,773.16,1,2.0,318.56
2024-10-30,Wednesday,Dinner,False,93,2066.31,4,5.0,1370.62
2024-10-31,Thursday,Lunch,False,31,782.93,1,2.0,318.56
2024-10-31,Thursday,Dinner,False,80,1208.32,4,4.0,1255.69
2024-11-01,Friday,Lunch,False,53,1089.1,2,2.0,418.56
2024-11-01,Friday,Dinner,False,117,2345.93,5,6.0,1635.54
2024-11-02,Saturday,Lunch,True,67,1222.48,3,3.0,660.51
2024-11-02,Saturday,Dinner,True,113,2160.53,5,6.0,1635.54
2024-11-03,Sunday,Lunch,True,63,949.96,2,3.0,560.51
2024-11-03,Sunday,Dinner,True,100,1956.62,5,6.0,1635.54
2024-11-04,Monday,Lunch,False,40,815.15,1,2.0,318.56
2024-11-04,Monday,Dinner,False,72,1434.15,4,4.0,1255.69
2024-11-05,Tuesday,Lunch,False,45,924.12,2,2.0,418.56
2024-11-05,Tuesday,Dinner,False,83,1256.2,4,4.0,1255.69
2024-11-06,Wednesday,Lunch,False,33,684.75,1,2.0,318.56
2024-11-06,Wednesday,Dinner,False,82,1770.54,4,4.0,1255.69
2024-11-07,Thursday,Lunch,False,37,713.11,1,2.0,318.56
2024-11-07,Thursday,Dinner,False,90,1815.6,4,5.0,1370.62
2024-11-08,Friday,Lunch,False,48,1081.13,2,2.0,418.56
2024-11-08,Friday,Dinner,False,99,1827.39,4,5.0,1370.62
2024-11-09,Saturday,Lunch,True,78,1366.85,4,3.0,760.51
2024-11-09,Saturday,Dinner,True,107,1823.91,5,6.0,1635.54
2024-11-10,Sunday,Lunch,True,49,935.06,2,2.0,483.9
2024-11-10,Sunday,Dinner,True,75,1399.16,4,5.0,1370.62
2024-11-11,Monday,Lunch,False,27,658.11,1,1.0,241.95
2024-11-11,Monday,Dinner,False,66,1289.72,3,4.0,1105.69
2024-11-12,Tuesday,Lunch,False,25,621.35,1,1.0,241.95
2024-11-12,Tuesday,Dinner,False,71,1257.72,4,4.0,1255.69
2024-11-13,Wednesday,Lunch,False,41,763.97,1,2.0,318.56
2024-11-13,Wednesday,Dinner,False,70,1047.46,3,4.0,1105.69
2024-11-14,Thursday,Lunch,False,53,1224.67,2,2.0,418.56
2024-11-14,Thursday,Dinner,False,85,1792.08,4,4.0,1255.69
2024-11-15,Friday,Lunch,False,100,1679.68,4,4.0,771.79
2024-11-15,Friday,Dinner,False,132,2454.18,5,6.0,1635.54
2024-11-16,Saturday,Lunch,True,56,912.16,2,3.0,560.51
2024-11-16,Saturday,Dinner,True,124,2341.45,5,7.0,1750.46
2024-11-17,Sunday,Lunch,True,46,904.23,2,2.0,483.9
2024-11-17,Sunday,Dinner,True,75,1458.03,4,5.0,1370.62
2024-11-18,Monday,Lunch,False,32,618.57,1,2.0,318.56
2024-11-18,Monday,Dinner,False,78,1688.04,4,4.0,1255.69
2024-11-19,Tuesday,Lunch,False,52,908.03,2,2.0,418.56
2024-11-19,Tuesday,Dinner,False,101,1854.75,4,5.0,1370.62
2024-11-20,Wednesday,Lunch,False,48,832.96,2,2.0,418.56
2024-11-20,Wednesday,Dinner,False,73,1511.05,4,4.0,1255.69
2024-11-21,Thursday,Lunch,False,36,648.04,1,2.0,318.56
2024-11-21,Thursday,Dinner,False,69,1307.61,3,4.0,1105.69
2024-11-22,Friday,Lunch,False,68,1334.06,3,3.0,595.18
2024-11-22,Friday,Dinner,False,93,1536.36,4,5.0,1370.62
2024-11-23,Saturday,Lunch,True,57,1154.45,2,3.0,560.51
2024-11-23,Saturday,Dinner,True,121,2894.82,5,7.0,1750.46
2024-11-24,Sunday,Lunch,True,55,1315.79,2,2.0,483.9
2024-11-24,Sunday,Dinner,True,100,1727.85,4,6.0,1485.54
2024-11-25,Monday,Lunch,False,38,661.94,1,2.0,318.56
2024-11-25,Monday,Dinner,False,70,1560.74,3,4.0,1105.69
2024-11-26,Tuesday,Lunch,False,44,873.98,2,2.0,418.56
2024-11-26,Tuesday,Dinner,False,96,2057.27,4,5.0,1370.62
2024-11-27,Wednesday,Lunch,False,39,768.05,1,2.0,318.56
2024-11-27,Wednesday,Dinner,False,115,2257.41,5,5.0,1520.62
2024-11-28,Thursday,Lunch,False,49,729.36,2,2.0,418.56
2024-11-28,Thursday,Dinner,False,92,1770.11,4,5.0,1370.62
2024-11-29,Friday,Lunch,False,72,1651.63,3,3.0,595.18
2024-11-29,Friday,Dinner,0,110,2232.96,5,5.0,1520.62
2024-11-30,Saturday,Lunch,True,52,1070.59,2,2.0,483.9
2024-11-30,Saturday,Dinner,True,96,1826.78,4,6.0,1485.54
2024-12-01,Sunday,Lunch,True,61,1379.36,2,3.0,560.51
2024-12-01,Sunday,Dinner,True,124,2621.67,5,7.0,1750.46
2024-12-02,Monday,Lunch,False,41,1036.41,1,2.0,318.56
2024-12-02,Monday,Dinner,False,71,1490.34,4,4.0,1255.69
2024-12-03,Tuesday,Lunch,False,44,969.23,2,2.0,418.56
2024-12-03,Tuesday,Dinner,False,96,1926.1,4,5.0,1370.62
2024-12-04,Wednesday,Lunch,False,64,1034.9,2,3.0,495.18
2024-12-04,Wednesday,Dinner,False,100,2024.07,4,5.0,1370.62
2024-12-05,Thursday,Lunch,False,50,1078.77,2,2.0,418.56
2024-12-05,Thursday,Dinner,False,108,1939.88,5,5.0,1520.62
2024-12-06,Friday,Lunch,False,59,1155.58,2,3.0,495.18
2024-12-06,Friday,Dinner,False,153,2870.67,5,7.0,1750.46
not_a_date,Saturday,Lunch,True,69,1230.47,2,3.0,560.51
2024-12-07,Saturday,Dinner,True,146,2291.05,5,8.0,1865.38
2024-12-08,Sunday,Lunch,True,58,1008.68,2,3.0,560.51
2024-12-08,Sunday,Dinner,True,110,2405.81,5,6.0,1635.54
2024-12-09,Monday,Lunch,False,22,587.78,1,1.0,241.95
2024-12-09,Monday,Dinner,False,56,1050.94,3,4.0,1105.69
2024-12-10,Tuesday,Lunch,False,44,1014.49,2,2.0,418.56
2024-12-10,Tuesday,Dinner,False,79,1605.12,4,4.0,1255.69
2024-12-11,Wednesday,Lunch,False,43,857.69,2,2.0,418.56
2024-12-11,Wednesday,Dinner,False,109,1669.86,5,5.0,1520.62
2024-12-12,Thursday,Lunch,False,64,1108.33,2,3.0,495.18
2025-02-30,Thursday,Dinner,False,114,2170.66,5,5.0,1520.62
2024-12-13,Friday,Lunch,False,72,1461.67,3,3.0,595.18
2024-12-13,Friday,Dinner,False,124,2405.2,5,6.0,1635.54
2024-12-14,Saturday,Lunch,True,80,1441.38,4,3.0,760.51
2024-12-14,Saturday,Dinner,True,147,2820.34,5,8.0,1865.38
2024-12-15,Sunday,Lunch,True,56,993.41,2,3.0,560.51
2024-12-15,Sunday,Dinner,True,112,1986.38,5,6.0,1635.54
2024-12-16,Monday,Lunch,False,42,694.07,1,2.0,318.56
2024-12-16,Monday,Dinner,False,65,960.49,3,4.0,1105.69
2024-12-17,Tuesday,Lunch,False,40,761.97,1,2.0,318.56
2024-12-17,Tuesday,Dinner,False,74,1431.87,4,4.0,1255.69
2024-12-18,Wednesday,Lunch,False,57,854.21,2,3.0,495.18
2024-12-18,Wednesday,Dinner,False,88,1424.66,4,5.0,1370.62
2024-12-19,Thursday,Lunch,False,58,1441.33,3,3.0,595.18
2024-12-19,Thursday,Dinner,False,130,2634.5,5,6.0,1635.54
2024-12-20,Friday,Lunch,False,108,2053.07,4,4.0,771.79
2024-12-20,Friday,Dinner,False,200,4081.84,5,7.0,1750.46
2024-12-21,Saturday,Lunch,True,96,1941.07,4,4.0,837.13
2024-12-21,Saturday,Dinner,True,143,2956.83,5,7.0,1750.46
2024-12-22,Sunday,Lunch,True,58,1259.25,2,3.0,560.51
2024-12-22,Sunday,Dinner,True,106,1958.36,5,6.0,1635.54
2024-12-23,Monday,Lunch,False,51,1115.75,2,2.0,418.56
2024-12-23,Monday,Dinner,False,91,2013.39,4,5.0,1370.62
2024-12-24,Tuesday,Lunch,False,66,1103.29,2,3.0,495.18
2024-12-24,Tuesday,Dinner,False,123,2628.33,5,6.0,1635.54
2024-12-25,Wednesday,Lunch,False,78,1418.29,4,3.0,695.18
2024-12-25,Wednesday,Dinner,False,136,2826.7,5,6.0,1635.54
2024-12-26,Thursday,Lunch,False,54,1125.09,2,2.0,418.56
2024-12-26,Thursday,Dinner,False,107,2336.47,5,5.0,1520.62
2024-12-27,Friday,Lunch,False,86,1821.65,4,4.0,771.79
2024-12-27,Friday,Dinner,False,175,3339.22,5,7.0,1750.46
2024-12-28,Saturday,Lunch,True,60,1252.77,2,3.0,560.51
2024-12-28,Saturday,Dinner,True,157,3261.29,5,8.0,1865.38
2024-12-29,Sunday,Lunch,True,67,1538.95,3,3.0,660.51
2024-12-29,Sunday,Dinner,True,104,2441.63,5,6.0,1635.54
2024-12-30,Monday,Lunch,False,47,911.28,2,2.0,418.56
2024-12-30,Monday,Dinner,False,93,1948.2,4,5.0,1370.62
2024-12-31,Tuesday,Lunch,False,78,1420.05,4,3.0,695.18
2024-12-31,Tuesday,Dinner,False,117,1796.67,5,6.0,1635.54
2025-01-01,Wednesday,Lunch,False,48,1240.44,2,2.0,418.56
2025-01-01,Wednesday,Dinner,False,75,1530.59,4,4.0,1255.69
2025-01-02,Thursday,Lunch,False,41,870.16,1,2.0,318.56
2025-01-02,Thursday,Dinner,False,91,1990.08,4,5.0,1370.62
2025-01-03,Friday,Lunch,False,42,713.39,1,2.0,318.56
2025-01-03,Friday,Dinner,False,79,1500.37,4,4.0,1255.69
2025-01-04,Saturday,Lunch,True,55,991.92,2,2.0,483.9
2025-01-04,Saturday,Dinner,True,103,1966.27,4,6.0,1485.54
2025-01-05,Sunday,Lunch,True,38,0.0,1,2.0,383.9
2025-01-05,Sunday,Dinner,True,78,1699.38,4,5.0,1370.62
2025-01-06,Monday,Lunch,False,33,752.81,1,2.0,318.56
2025-01-06,Monday,Dinner,False,56,1028.42,3,4.0,1105.69
2025-01-07,Tuesday,Lunch,False,30,412.2,1,1.0,241.95
2025-01-07,Tuesday,Dinner,False,54,1318.36,3,3.0,990.77
2025-01-08,Wednesday,Lunch,False,31,503.71,1,2.0,318.56
2025-01-08,Wednesday,Dinner,False,59,1045.54,3,4.0,1105.69
2025-01-09,Thursday,Lunch,False,44,833.67,2,2.0,418.56
2025-01-09,Thursday,Dinner,False,61,,3,4.0,1105.69
2025-01-10,Friday,Lunch,False,81,1463.5,4,3.0,695.18
2025-01-10,Friday,Dinner,False,109,2163.21,5,5.0,1520.62
2025-01-11,Saturday,Lunch,True,51,1288.34,2,2.0,483.9
2025-01-11,Saturday,Dinner,True,69,1612.84,3,5.0,1220.62
2025-01-12,Sunday,Lunch,True,44,759.75,2,2.0,483.9
2025-01-12,Sunday,Dinner,True,69,1340.2,3,5.0,1220.62
2025-01-13,Monday,Lunch,False,19,360.58,1,1.0,241.95
2025-01-13,Monday,Dinner,False,46,801.86,3,3.0,990.77
2025-01-14,Tuesday,Lunch,False,32,630.43,1,2.0,318.56
2025-01-14,Tuesday,Dinner,False,49,907.28,3,3.0,990.77
2025-01-15,Wednesday,Lunch,False,45,771.73,2,2.0,418.56
2025-01-15,Wednesday,Dinner,False,69,1341.71,3,4.0,1105.69
2025-01-16,Thursday,Lunch,False,55,962.11,2,2.0,418.56
2025-01-16,Thursday,Dinner,False,52,1049.04,3,3.0,990.77
2025-01-17,Friday,Lunch,False,50,1217.11,2,2.0,418.56
2025-01-17,Friday,Dinner,False,95,2025.61,5,5.0,1520.62
2025-01-18,Saturday,dinner,True,63,1112.43,2,3.0,560.51
2025-01-18,Saturday,Dinner,True,93,1951.7,4,6.0,1485.54
2025-01-19,Sunday,Lunch,True,38,740.5,1,2.0,383.9
2025-01-19,Sunday,Dinner,True,81,1399.34,4,5.0,1370.62
2025-01-20,Monday,Lunch,False,26,538.6,1,1.0,241.95
2025-01-20,Monday,Dinner,False,54,1152.83,3,3.0,990.77
2025-01-21,Tuesday,Lunch,False,30,564.12,1,1.0,241.95
2025-01-21,Tuesday,Dinner,False,61,1309.0,3,4.0,1105.69
2025-01-22,Wednesday,Lunch,False,28,508.78,1,1.0,241.95
2025-01-22,Wednesday,Dinner,False,95,1875.26,4,5.0,1370.62
2025-01-23,Thursday,Lunch,False,27,583.93,1,1.0,241.95
2025-01-23,Thursday,Dinner,False,64,966.96,3,4.0,1105.69
2025-01-24,Friday,Lunch,False,42,687.63,1,2.0,318.56
2025-01-24,Friday,Dinner,False,75,1988.9,4,4.0,1255.69
2025-01-25,Saturday,Lunch,True,63,1345.64,3,3.0,660.51
2025-01-25,Saturday,Dinner,True,91,1767.32,4,6.0,1485.54
2025-01-26,Sunday,Lunch,True,39,975.98,1,2.0,383.9
2025-01-26,Sunday,Dinner,True,84,2091.16,4,5.0,1370.62
2025-01-27,Monday,Lunch,False,30,597.22,1,1.0,241.95
2025-01-27,Monday,Dinner,False,56,1111.72,3,4.0,1105.69
2025-01-28,Tuesday,Lunch,False,24,524.45,1,1.0,241.95
2025-01-28,Tuesday,Dinner,False,54,1258.15,3,3.0,990.77
2025-01-29,Wednesday,Lunch,False,31,630.95,1,2.0,318.56
2025-01-29,Wednesday,Dinner,False,75,1759.41,4,4.0,1255.69
2025-01-30,Thursday,Lunch,False,37,687.85,1,2.0,318.56
2025-01-30,Thursday,Dinner,False,66,1145.26,3,4.0,1105.69
2025-01-31,Friday,Lunch,False,47,845.54,2,2.0,418.56
2025-01-31,Friday,Dinner,False,95,1869.77,4,5.0,1370.62
2025-02-01,Saturday,Lunch,True,67,1399.41,3,3.0,660.51
2025-02-01,Saturday,Dinner,True,107,2375.84,5,6.0,1635.54
2025-02-02,Sunday,Lunch,True,41,738.29,1,2.0,383.9
2025-02-02,Sunday,Dinner,True,66,1149.42,3,5.0,1220.62
2025-02-03,Monday,Lunch,False,23,387.55,1,1.0,241.95
2025-02-03,Monday,Dinner,False,45,1059.92,3,3.0,990.77
2025-02-04,Tuesday,Lunch,False,34,735.87,1,2.0,318.56
2025-02-04,Tuesday,Dinner,False,54,1136.95,3,3.0,990.77
2025-02-05,Wednesday,Lunch,False,23,397.12,1,1.0,241.95
2025-02-05,Wednesday,Dinner,False,62,1405.63,3,4.0,1105.69
2025-02-06,Thursday,Lunch,False,29,451.03,1,1.0,241.95
2025-02-06,Thursday,Dinner,False,87,1385.42,4,5.0,1370.62
2025-02-07,Friday,Lunch,False,45,783.24,2,2.0,418.56
2025-02-07,Friday,Dinner,False,66,1514.59,3,4.0,1105.69
2025-02-08,Saturday,Lunch,True,75,1373.65,3,3.0,660.51
2025-02-08,Saturday,Dinner,True,88,1396.4,4,6.0,1485.54
2025-02-09,Sunday,Lunch,0,50,1017.55,2,2.0,483.9
2025-02-09,Sunday,Dinner,True,73,1521.85,4,5.0,1370.62
2025-02-10,Monday,Lunch,False,36,498.09,1,2.0,318.56
2025-02-10,Monday,Dinner,False,50,1075.16,3,3.0,990.77
2025-02-11,Tuesday,Lunch,False,40,772.16,1,2.0,318.56
2025-02-11,Tuesday,Dinner,False,55,1009.55,3,3.0,990.77
2025-02-12,Wednesday,Lunch,False,31,654.83,1,2.0,318.56
